Name,Address,Geo Location,in state,out of state,First Year Students,Acceptance Rate (T/F/M),Total Applicants,Applicants Stats (F/M),Percent Accepted that Attend,Sex,Percent (F/M),Retention,International Students,Asian and Pacific Islander,Black,Hispanic,Native American,Other,White
humacao community college,Georgetti St. #69 Humacao PR 00791,(18.14871 -65.8266),$6514,$6514,61,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),64%,0%,&lt; 1%,&lt; 1%,100%,&lt; 1%,&lt; 1%,&lt; 1%
humphreys university stockton and modesto campuses,6650 Inglewood Ave Stockton CA 95207-3896,(38.01072 -121.31685),$14580,$14580,3,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),100%,9%,10%,8%,40%,3%,7%,32%
hunter college cuny hunter,695 Park Ave New York NY 10065,(40.7688 -73.96533),$17811,$25761,3321,('46%' '50%' '38%'),31728,('62%' '38%'),23%,Co-ed,('72%' '28%'),85%,6%,28%,11%,32%,&lt; 1%,2%,27%
huntingdon college,1500 East Fairview Avenue Montgomery AL 36106,(32.35206 -86.28473),$38360,$38360,253,('69%' '69%' '69%'),2404,('41%' '59%'),15%,Co-ed,('39%' '61%'),67%,0%,1%,22%,5%,1%,9%,63%
huntington junior college,900 Fifth Ave Huntington WV 25701,(38.41949 -82.44322),$10050,$10050,12,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),42%,0%,&lt; 1%,11%,&lt; 1%,1%,6%,82%
huntington university,2303 College Ave Huntington IN 46750,(40.89882 -85.49552),$37346,$37346,251,('79%' '80%' '76%'),1093,('63%' '37%'),29%,Co-ed,('58%' '42%'),82%,4%,1%,3%,6%,&lt; 1%,3%,87%
hussian college daymar college bowling green,2421 Fitzgerald Industrial Dr. Bowling Green KY 42101,(36.96801 -86.47248),$22348,$22348,1,('100%' '100%' '100%'),2,('50%' '50%'),50%,Co-ed,('100%' '0%'),68%,0%,&lt; 1%,24%,12%,&lt; 1%,41%,24%
hussian college daymar college clarksville,2691 Trenton Road Clarksville TN 37040,(36.58411 -87.31409),$21969,$21969,236,('61%' '73%' '38%'),437,('65%' '35%'),88%,Co-ed,('81%' '19%'),50%,1%,1%,28%,8%,1%,26%,36%
hussian college daymar college columbus,2745 Winchester Pike Columbus OH 43232,(39.91601 -82.91587),$20283,$20283,18,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),64%,0%,&lt; 1%,46%,&lt; 1%,&lt; 1%,33%,21%
hussian college daymar college nashville,560 Royal Parkway Nashville TN 37214,(36.14652 -86.67215),$22348,$22348,10,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),100%,0%,&lt; 1%,50%,2%,&lt; 1%,21%,27%
hussian college philadelphia,1500 Spring Garden Street   Ste. 101 Philadelphia PA 19130,(39.96274 -75.16403),$22225,$22225,20,('60%' '60%' '60%'),50,('50%' '50%'),50%,Co-ed,('26%' '74%'),67%,0%,6%,13%,28%,&lt; 1%,21%,32%
husson university,1 College Circle Bangor ME 04401,(44.82543 -68.79414),$31436,$31436,596,('86%' '89%' '80%'),2802,('57%' '43%'),25%,Co-ed,('58%' '42%'),75%,4%,1%,4%,2%,&lt; 1%,6%,87%
huston tillotson university,900 Chicon St Austin TX 78702,(30.26488 -97.72156),$23152,$23152,150,('50%' '50%' '49%'),1875,('56%' '44%'),16%,Co-ed,('47%' '53%'),64%,3%,&lt; 1%,64%,27%,&lt; 1%,2%,6%
hutchinson community college,1300 N Plum St Hutchinson KS 67501,(38.0674 -97.92204),$9850,$10780,737,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),61%,1%,1%,5%,12%,1%,14%,67%
ibmc college,3842 South Mason Street Fort Collins CO 80525,(40.53427 -105.07889),$14580,$14580,190,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),71%,0%,&lt; 1%,2%,37%,1%,6%,53%
icpr junior college,558 Munoz Rivera Avenue Hato Rey PR 00919-0304,(18.42482 -66.05844),$7160,$7160,55,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),40%,0%,&lt; 1%,&lt; 1%,100%,&lt; 1%,&lt; 1%,&lt; 1%
icpr junior college arecibo,20 San Patricio Arecibo PR 00614-0067,(18.47849 -66.7598),$7160,$7160,63,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),43%,0%,&lt; 1%,&lt; 1%,100%,&lt; 1%,&lt; 1%,&lt; 1%
icpr junior college mayaguez,80 West McKinley St Mayaguez PR 00681-1108,(18.20244 -67.14459),$7160,$7160,72,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),44%,0%,&lt; 1%,&lt; 1%,100%,&lt; 1%,&lt; 1%,&lt; 1%
idaho state university,921 S 8th Ave Pocatello ID 83209,(42.8621 -112.43309),$15212,$32666,1073,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),63%,5%,2%,1%,12%,1%,9%,75%
ilisagvik college,100 Stevenson Street Barrow AK 99723,(71.31566 -156.72001),$17780,$17780,16,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),n/a,n/a
illinois central college,1 College Drive East Peoria IL 61635-0001,(40.7076 -89.51874),$9900,$11700,759,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),68%,2%,2%,11%,5%,&lt; 1%,6%,76%
illinois college,1101 West College Ave Jacksonville IL 62650,(39.73252 -90.247),$44976,$44976,249,('75%' '78%' '71%'),3522,('51%' '49%'),9%,Co-ed,('48%' '52%'),77%,6%,1%,11%,9%,&lt; 1%,3%,75%
illinois institute of technology illinois tech,10 West 35th Street Chicago IL 60616,(41.831 -87.62711),$65730,$65730,505,('66%' '71%' '63%'),6521,('34%' '66%'),12%,Co-ed,('32%' '68%'),86%,21%,18%,8%,20%,&lt; 1%,14%,41%
illinois state university isu,North and School Streets Normal IL 61790,(40.50936 -88.98948),$25465,$36989,3374,('92%' '93%' '88%'),11913,('61%' '39%'),31%,Co-ed,('58%' '42%'),79%,1%,2%,9%,10%,&lt; 1%,3%,75%
illinois valley community college,815 N Orlando Smith Road Oglesby IL 61348-9692,(41.30831 -89.09605),$12952,$13942,351,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),68%,0%,1%,2%,17%,&lt; 1%,8%,72%
illinois wesleyan university,1312 N Park St Bloomington IL 61702,(40.49032 -88.99006),$64624,$64624,432,('45%' '48%' '41%'),4543,('52%' '48%'),21%,Co-ed,('46%' '54%'),91%,8%,6%,6%,9%,&lt; 1%,4%,75%
immaculata university,1145 King Road Immaculata PA 19345,(40.027614 -75.56525),$40370,$40370,290,('80%' '81%' '74%'),2067,('67%' '33%'),18%,Co-ed,('66%' '34%'),75%,1%,3%,16%,6%,&lt; 1%,7%,68%
imperial valley college,380 E. Aten Road Imperial CA 92251-0158,(32.82561 -115.50492),$1126,$6646,922,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),77%,0%,1%,1%,91%,&lt; 1%,3%,4%
independence community college,1057 West College Avenue Independence KS 67301-0708,(37.19653 -95.72109),$10300,$10510,179,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),54%,2%,&lt; 1%,21%,8%,3%,19%,48%
indian hills community college,525 Grandview Ave Ottumwa IA 52501,(41.04481 -92.39565),$9510,$10950,,n/a,n/a,n/a,n/a,,('n/a' 'n/a'),57%,3%,1%,5%,8%,1%,7%,78%
indian river state college,3209 Virginia Ave Fort Pierce FL 34981-5596,(27.42538 -80.358),$2496,$9360,1074,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),n/a,n/a
indiana institute of technology,1600 E Washington Blvd Fort Wayne IN 46803,(41.07664 -85.11598),$39440,$39440,446,('65%' '65%' '64%'),2492,('46%' '54%'),28%,Co-ed,('41%' '59%'),63%,21%,1%,22%,8%,&lt; 1%,10%,58%
indiana state university isu,210 N 7th St Terre Haute IN 47809,(39.46855 -87.40706),$20780,$32044,1434,('94%' '94%' '91%'),12581,('65%' '35%'),12%,Co-ed,('57%' '43%'),62%,4%,1%,18%,5%,&lt; 1%,7%,68%
indiana university bloomington indiana,107 South Indiana Ave. Bloomington IN 47405,(39.1659 -86.52692),$23431,$50450,9482,('85%' '85%' '84%'),46498,('53%' '47%'),24%,Co-ed,('50%' '50%'),91%,11%,6%,6%,7%,&lt; 1%,5%,77%
indiana university east,2325 Chester Blvd Richmond IN 47374-1289,(39.86703 -84.88854),$7827,$20934,299,('81%' '82%' '75%'),1288,('69%' '31%'),32%,Co-ed,('65%' '35%'),61%,3%,2%,6%,6%,&lt; 1%,7%,80%
indiana university kokomo,2300 S Washington St Kokomo IN 46902-9003,(40.45986 -86.13364),$7827,$20934,572,('90%' '91%' '88%'),2052,('67%' '33%'),32%,Co-ed,('64%' '36%'),60%,1%,2%,5%,7%,&lt; 1%,5%,81%
indiana university northwest iu northwest,3400 Broadway Gary IN 46408,(41.55603 -87.33832),$7827,$20934,482,('85%' '85%' '85%'),1660,('69%' '31%'),34%,Co-ed,('67%' '33%'),66%,1%,3%,17%,21%,&lt; 1%,5%,54%
indiana university of pennsylvania iup,1011 South Dr 201 Sutton Hall Indiana PA 15705,(40.61724 -79.16006),$25590,$31343,1721,('94%' '95%' '91%'),8846,('67%' '33%'),21%,Co-ed,('61%' '39%'),71%,4%,1%,12%,4%,&lt; 1%,7%,75%
indiana university purdue university indianapolis iupui,420 University Blvd Indianapolis IN 46202,(39.77388 -86.17558),$20632,$42689,3496,('84%' '84%' '81%'),15194,('61%' '39%'),28%,Co-ed,('61%' '39%'),72%,5%,5%,10%,8%,&lt; 1%,5%,72%
indiana university south bend,1700 Mishawaka Ave South Bend IN 46615,(41.66578 -86.22307),$17823,$30930,697,('89%' '91%' '82%'),2270,('69%' '31%'),35%,Co-ed,('65%' '35%'),63%,3%,2%,9%,11%,&lt; 1%,5%,72%
indiana university southeast,4201 Grant Line Rd New Albany IN 47150,(38.34505 -85.81658),$19047,$32154,588,('90%' '91%' '88%'),2001,('64%' '36%'),33%,Co-ed,('59%' '41%'),59%,1%,2%,7%,4%,&lt; 1%,4%,83%
indiana wesleyan university marion,4201 South Washington Street Marion IN 46953,(40.51853 -85.66808),$38534,$38534,565,('92%' '92%' '91%'),3880,('64%' '36%'),16%,Co-ed,('62%' '38%'),79%,1%,2%,4%,4%,&lt; 1%,6%,85%
institute of american indian and alaska native culture and arts development,83 Avan Nu Po Road Santa Fe NM 87508,(35.58795 -106.01066),$16583,$16583,46,('100%' '100%' '100%'),61,('59%' '41%'),75%,Co-ed,('56%' '44%'),51%,0%,1%,1%,16%,68%,5%,9%
instituto tecnologico de puerto rico recinto de guayama,Urb. Vives Final Calle Paseo #2 Guayama PR 00784-0000,(17.97001 -66.18135),$1600,$1600,79,('100%' '100%' '100%'),83,('28%' '72%'),100%,Co-ed,('28%' '72%'),63%,0%,&lt; 1%,&lt; 1%,100%,&lt; 1%,&lt; 1%,&lt; 1%
instituto tecnologico de puerto rico recinto de manati,State Road 2  Km.47.3 Manati PR 00674-1091,(18.43323 -66.49645),$1600,$1600,108,('92%' '82%' '96%'),133,('30%' '70%'),95%,Co-ed,('26%' '74%'),80%,0%,&lt; 1%,&lt; 1%,99%,&lt; 1%,1%,&lt; 1%
instituto tecnologico de puerto rico recinto de ponce,4820 Candido Hoyos Urb. Perla Del Sur Ponce PR 00717-0306,(17.99911 -66.63071),$1356,$1356,27,('100%' '100%' '100%'),31,('9%' '91%'),90%,Co-ed,('10%' '90%'),26%,0%,&lt; 1%,&lt; 1%,100%,&lt; 1%,&lt; 1%,&lt; 1%
instituto tecnologico de puerto rico recinto de san juan,Calle Alegria Final Urb las Virtudes San Juan PR 00924,(18.41243 -66.01878),$3707,$3707,75,('63%' '61%' '63%'),175,('38%' '62%'),80%,Co-ed,('26%' '74%'),63%,0%,&lt; 1%,&lt; 1%,100%,&lt; 1%,&lt; 1%,&lt; 1%
inter american university of puerto rico aguadilla,Carr. 459 Int. 463 Barrio Corrales Sector Calero Aguadilla PR 00603,(18.45785 -67.11963),$5254,$5254,570,('57%' '52%' '64%'),1104,('64%' '36%'),94%,Co-ed,('58%' '42%'),68%,0%,&lt; 1%,&lt; 1%,100%,&lt; 1%,&lt; 1%,&lt; 1%
inter american university of puerto rico arecibo,Hwy 2 Km 80.4 Bo San Daniel Sector Las Canelas Arecibo PR 00614,(18.47295 -66.7656),$5292,$5292,377,('53%' '49%' '58%'),732,('64%' '36%'),98%,Co-ed,('60%' '40%'),70%,0%,&lt; 1%,&lt; 1%,99%,&lt; 1%,&lt; 1%,&lt; 1%
inter american university of puerto rico barranquitas,Bo Helechal Highway 156 Intersection 719 Barranquitas PR 00794,(18.16796 -66.31354),$5254,$5254,235,('79%' '75%' '85%'),658,('61%' '39%'),46%,Co-ed,('56%' '44%'),74%,0%,&lt; 1%,&lt; 1%,100%,&lt; 1%,&lt; 1%,&lt; 1%
inter american university of puerto rico bayamon,500 Carr. Dr. John Will Harris Bayamon PR 00957-6257,(18.35246 -66.18317),$13524,$13524,708,('68%' '64%' '71%'),1103,('51%' '49%'),97%,Co-ed,('48%' '52%'),70%,0%,&lt; 1%,&lt; 1%,99%,&lt; 1%,&lt; 1%,&lt; 1%
inter american university of puerto rico fajardo,Calle Union-Batey Central Highway 195 Fajardo PR 00738-7003,(18.33126 -65.64205),$5292,$5292,227,('53%' '47%' '63%'),465,('62%' '38%'),94%,Co-ed,('54%' '46%'),64%,0%,&lt; 1%,&lt; 1%,99%,&lt; 1%,&lt; 1%,&lt; 1%
inter american university of puerto rico guayama,Bo Machete Highway 744 Km 1.2 Guayama PR 00784,(17.94894 -66.12826),$5292,$5292,242,('92%' '90%' '95%'),307,('66%' '34%'),87%,Co-ed,('64%' '36%'),62%,0%,&lt; 1%,&lt; 1%,99%,&lt; 1%,&lt; 1%,&lt; 1%
inter american university of puerto rico metro,Highway #1 Km 16 3 Corner Francisco Sein St San Juan PR 00919,(18.42176 -66.05348),$5292,$5292,399,('65%' '64%' '66%'),1198,('64%' '36%'),53%,Co-ed,('59%' '41%'),69%,0%,&lt; 1%,&lt; 1%,99%,&lt; 1%,&lt; 1%,1%
inter american university of puerto rico ponce,104 Turpeaux Industrial Park Rd1 Mercedita PR 00715-1602,(18.007 -66.57584),$5292,$5292,466,('62%' '57%' '68%'),860,('64%' '36%'),92%,Co-ed,('58%' '42%'),63%,0%,&lt; 1%,&lt; 1%,99%,&lt; 1%,&lt; 1%,&lt; 1%
inter american university of puerto rico san german,Rd. 102 Km. 30.6 San German PR 00683,(18.08132 -67.04161),$11124,$11124,502,('55%' '52%' '58%'),1050,('60%' '40%'),90%,Co-ed,('56%' '44%'),75%,0%,&lt; 1%,&lt; 1%,100%,&lt; 1%,&lt; 1%,&lt; 1%
interactive college of technology,2950 S. Gessner Houston TX 77063,(29.73393 -95.53942),$10250,$10250,,n/a,n/a,n/a,n/a,,('n/a' 'n/a'),35%,0%,3%,39%,44%,&lt; 1%,&lt; 1%,14%
interactive college of technology chamblee,5303 New Peachtree Rd Chamblee GA 30341,(33.88854 -84.30301),$10650,$10650,,n/a,n/a,n/a,n/a,,('n/a' 'n/a'),58%,0%,8%,49%,22%,&lt; 1%,&lt; 1%,22%
interactive college of technology morrow,1580 Southlake Parkway  Suite C Morrow GA 30260,(33.57241 -84.33775),$10250,$10250,,n/a,n/a,n/a,n/a,,('n/a' 'n/a'),57%,0%,8%,74%,15%,&lt; 1%,&lt; 1%,3%
interior designers institute,1061 Camelback Street Newport Beach CA 92660,(33.6415 -117.86601),$20250,$20250,,n/a,n/a,n/a,n/a,Moderately diverse,('n/a' 'n/a'),n/a,n/a
international baptist college and seminary,2211 W Germann Road Chandler AZ 85286,(33.27609 -111.87959),$19900,$19900,5,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),100%,6%,&lt; 1%,4%,10%,1%,4%,79%
international business college indianapolis,7205 Shadeland Station Indianapolis IN 46256-3954,(39.88512 -86.04173),$23280,$23280,55,('74%' '72%' '75%'),292,('76%' '24%'),26%,Co-ed,('80%' '20%'),69%,0%,3%,7%,11%,&lt; 1%,13%,66%
international college of broadcasting,6 S Smithville Rd Dayton OH 45431,(39.76502 -84.13782),$11930,$11930,17,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),79%,0%,&lt; 1%,33%,&lt; 1%,&lt; 1%,5%,62%
inver hills community college,2500 80th St E Inver Grove Heights MN 55076-3224,(44.82987 -93.05561),$5809,$5809,272,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),47%,0%,5%,15%,13%,&lt; 1%,8%,58%
iona university,715 North Ave New Rochelle NY 10801,(40.92742 -73.78562),$60050,$60050,697,('93%' '93%' '90%'),6625,('55%' '45%'),11%,Co-ed,('54%' '46%'),75%,3%,2%,9%,23%,&lt; 1%,10%,56%
iowa central community college,One Triton Circle Fort Dodge IA 50501,(42.48997 -94.20486),$13130,$15780,976,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),55%,2%,2%,8%,11%,1%,14%,65%
iowa lakes community college,19 S 7th St Estherville IA 51334-2295,(43.40133 -94.83533),$14544,$14896,262,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),51%,3%,1%,4%,6%,1%,9%,79%
iowa state university,1750 Beardshear Hall Ames IA 50011,(42.02682 -93.64783),$18722,$34534,5387,('91%' '91%' '90%'),20357,('48%' '52%'),29%,Co-ed,('46%' '54%'),87%,7%,4%,3%,6%,&lt; 1%,8%,79%
iowa western community college,2700 College Rd Council Bluffs IA 51503-1057,(41.27542 -95.79414),$15080,$15230,855,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),61%,2%,2%,10%,10%,2%,2%,74%
irvine valley college,5500 Irvine Center Drive Irvine CA 92618-0301,(33.67661 -117.77714),$1148,$8828,1293,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),80%,4%,32%,2%,26%,&lt; 1%,9%,31%
island drafting and technical institute,128 Broadway Rte 110 Amityville NY 11701-2704,(40.67542 -73.41687),$16950,$16950,26,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),83%,0%,2%,8%,35%,4%,12%,40%
isothermal community college,286 ICC Loop Road Spindale NC 28160-0804,(35.33822 -81.91368),$1994,$6602,164,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),59%,1%,1%,9%,9%,1%,8%,73%
itawamba community college,602 W Hill Street Fulton MS 38843-1099,(34.27608 -88.41342),$7035,$9235,1136,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),65%,0%,1%,26%,2%,&lt; 1%,3%,68%
ithaca college,953 Danby Road Ithaca NY 14850,(42.42177 -76.50104),$62536,$62536,1166,('78%' '76%' '79%'),13445,('58%' '42%'),11%,Co-ed,('53%' '47%'),85%,2%,4%,6%,9%,&lt; 1%,7%,73%
iti technical college,13944 Airline Hwy Baton Rouge LA 70817,(30.36514 -91.02843),$11156,$11156,136,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),56%,0%,1%,40%,2%,1%,3%,54%
ivy tech community college,50 W. Fall Creek Parkway N. Drive Indianapolis IN 46208-5752,(39.80334 -86.15812),$4637,$8927,4168,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),57%,0%,2%,9%,4%,&lt; 1%,26%,59%
j sargeant reynolds community college,1651 East Parham Road Richmond VA 23228-2327,(37.63479 -77.47547),$3998,$8800,422,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),63%,1%,6%,28%,8%,1%,7%,50%
jackson college,2111 Emmons Rd Jackson MI 49201,(42.16749 -84.40786),$17080,$21190,,n/a,n/a,n/a,n/a,,('n/a' 'n/a'),n/a,n/a
jackson state community college,2046 North Pky Jackson TN 38301-3797,(35.64726 -88.78114),$4618,$18076,731,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),45%,0%,1%,19%,4%,&lt; 1%,9%,67%
jackson state university jsu,1400 J R Lynch Street Jackson MS 39217,(32.29763 -90.21136),$18511,$19511,793,('62%' '65%' '55%'),7889,('68%' '32%'),16%,Co-ed,('63%' '37%'),53%,2%,&lt; 1%,93%,1%,&lt; 1%,1%,4%
jacksonville college main campus,105 B J Albritton Dr Jacksonville TX 75766-4759,(31.96594 -95.28059),$12570,$12570,93,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),59%,0%,1%,15%,35%,&lt; 1%,16%,33%
jacksonville state university,700 Pelham Road North Jacksonville AL 36265,(33.82614 -85.76402),$19440,$29160,1818,('76%' '76%' '76%'),10483,('65%' '35%'),23%,Co-ed,('61%' '39%'),75%,2%,1%,20%,1%,1%,6%,72%
jacksonville university,2800 University Blvd N Jacksonville FL 32211,(30.35181 -81.60278),$57720,$57720,635,('78%' '79%' '74%'),7997,('66%' '34%'),10%,Co-ed,('62%' '38%'),77%,7%,3%,21%,11%,&lt; 1%,3%,61%
james a rhodes state college,4240 Campus Dr Lima OH 45804,(40.73884 -84.02649),$4397,$8721,154,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),65%,0%,1%,4%,1%,&lt; 1%,17%,76%
james madison university jmu,800 South Main Street Harrisonburg VA 22807,(38.44111 -78.87445),$24188,$41114,4767,('86%' '89%' '81%'),21176,('61%' '39%'),26%,Co-ed,('57%' '43%'),90%,3%,5%,5%,7%,&lt; 1%,7%,76%
james sprunt community college,133 James Sprunt Drive Kenansville NC 28349,(34.94727 -77.97606),$2570,$8714,113,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),19%,1%,&lt; 1%,25%,26%,&lt; 1%,4%,44%
jamestown business college,7 Fairmount Ave Jamestown NY 14701-4756,(42.09565 -79.24953),$12945,$12945,78,('86%' '86%' '85%'),108,('75%' '25%'),84%,Co-ed,('76%' '24%'),n/a,n/a
jamestown community college,525 Falconer St Jamestown NY 14701,(42.1142 -79.21914),$19160,$24360,518,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),48%,2%,1%,3%,7%,2%,7%,80%
jarvis christian college,PR 7631Hwy 80 E Hawkins TX 75765,(32.59042 -95.2216),$21600,$21600,,n/a,n/a,n/a,n/a,,('n/a' 'n/a'),57%,0%,&lt; 1%,79%,8%,&lt; 1%,10%,3%
jefferson college,1000 Viking Drive Hillsboro MO 63050-2440,(38.25969 -90.55676),$12446,$14156,756,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),55%,0%,1%,2%,4%,1%,5%,88%
jefferson community and technical college,101 W Broadway Louisville KY 40202-2005,(38.24574 -85.75366),$4568,$15320,859,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),56%,0%,4%,20%,10%,&lt; 1%,8%,58%
jefferson community college,1220 Coffeen St Watertown NY 13601-1897,(43.98714 -75.93907),$17978,$17978,467,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),52%,1%,2%,7%,8%,1%,9%,72%
jessup university,2121 University Avenue Rocklin CA 95765,(38.81944 -121.29321),$49368,$49368,186,('78%' '77%' '77%'),666,('59%' '41%'),36%,Co-ed,('56%' '44%'),83%,2%,7%,6%,20%,2%,7%,58%
jewish theological seminary of america,3080 Broadway New York NY 10027-4649,(40.81195 -73.96088),$81984,$81984,44,('50%' '54%' '45%'),117,('56%' '44%'),75%,Co-ed,('56%' '44%'),100%,3%,1%,&lt; 1%,4%,&lt; 1%,11%,84%
jna institute of culinary arts,1212 S Broad St Philadelphia PA 19146,(39.93511 -75.16737),$14575,$14575,5,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),14%,0%,&lt; 1%,75%,13%,&lt; 1%,&lt; 1%,13%
john a gupton college,1616 Church St Nashville TN 37203-2954,(36.15673 -86.79478),$19583,$19583,13,('52%' '53%' '50%'),44,('59%' '41%'),78%,Co-ed,('72%' '28%'),54%,0%,1%,12%,3%,&lt; 1%,2%,82%
john a logan college,700 Logan College Drive Carterville IL 62918-2500,(37.74669 -89.09029),$5960,$6980,393,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),64%,0%,1%,9%,2%,1%,13%,74%
john brown university,2000 W University St Siloam Springs AR 72761,(36.18727 -94.5585),$38478,$38478,333,('53%' '51%' '55%'),1604,('61%' '39%'),39%,Co-ed,('54%' '46%'),80%,5%,2%,3%,6%,2%,8%,78%
john carroll university jcu,1 John Carroll Boulevard University Heights OH 44118,(41.48825 -81.53422),$58390,$58390,586,('88%' '89%' '86%'),3817,('48%' '52%'),17%,Co-ed,('43%' '57%'),83%,3%,3%,5%,4%,&lt; 1%,4%,84%
john paul the great catholic university,155 W. Grand Ave Escondido CA 92025,(33.1211 -117.08256),$41077,$41077,112,('79%' '75%' '82%'),279,('54%' '46%'),51%,Co-ed,('43%' '57%'),80%,2%,3%,1%,24%,&lt; 1%,19%,53%
john wood community college,1301 S 48th Street Quincy IL 62305-8736,(39.91366 -91.33641),$8190,$8190,377,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),64%,0%,1%,6%,2%,1%,2%,89%
johns hopkins university jhu,3400 N Charles St Baltimore MD 21218,(39.32913 -76.61791),$75520,$75520,1420,('8%' '7%' '7%'),39515,('56%' '44%'),48%,Co-ed,('57%' '43%'),97%,13%,27%,8%,14%,&lt; 1%,11%,41%
johnson and wales university charlotte,Academic Center 801 West Trade Street Charlotte NC 28202,(35.23321 -80.8504),$50682,$50682,421,('82%' '83%' '79%'),4456,('71%' '29%'),11%,Co-ed,('65%' '35%'),67%,1%,1%,46%,7%,1%,10%,36%
johnson and wales university providence,8 Abbott Park Place Providence RI 02903,(41.82027 -71.41312),$54536,$54536,1121,('88%' '90%' '84%'),9208,('65%' '35%'),14%,Co-ed,('62%' '38%'),71%,8%,2%,15%,13%,&lt; 1%,11%,59%
johnson c smith university,100 Beatties Ford Road Charlotte NC 28216,(35.24377 -80.85567),$26044,$26044,245,('84%' '84%' '83%'),1337,('59%' '41%'),22%,Co-ed,('51%' '49%'),69%,1%,&lt; 1%,86%,3%,&lt; 1%,9%,1%
johnson college,3427 N Main Ave Scranton PA 18508-1495,(41.44958 -75.63873),$29445,$29445,183,('97%' '91%' '98%'),354,('28%' '72%'),55%,Co-ed,('17%' '83%'),60%,0%,1%,5%,6%,1%,7%,80%
johnson county community college,12345 College Blvd Overland Park KS 66210-1299,(38.92732 -94.72745),$2688,$5352,1280,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),65%,3%,4%,6%,11%,1%,10%,66%
johnson university,7900 Johnson Dr Knoxville TN 37998,(35.93699 -83.74976),$27335,$27335,149,('81%' '90%' '70%'),304,('51%' '49%'),61%,Co-ed,('50%' '50%'),69%,3%,&lt; 1%,3%,3%,&lt; 1%,7%,86%
johnson university florida,1011 Bill Beck Blvd Kissimmee FL 34744,(28.30251 -81.36351),$26775,$26775,33,('42%' '42%' '41%'),164,('47%' '53%'),48%,Co-ed,('39%' '61%'),56%,2%,1%,19%,20%,&lt; 1%,6%,54%
johnston community college,245 College Road Smithfield NC 27577-2350,(35.50168 -78.33279),$2657,$8801,336,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),56%,0%,1%,13%,18%,1%,2%,65%
joliet junior college,1215 Houbolt Rd Joliet IL 60431-8938,(41.49974 -88.16889),$11520,$12360,341,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),63%,0%,3%,8%,29%,&lt; 1%,5%,54%
jones county junior college,900 South Court Street Ellisville MS 39437,(31.59822 -89.1999),$7802,$9802,720,n/a,n/a,n/a,n/a,Co-ed,('n/a' 'n/a'),53%,0%,1%,32%,1%,1%,3%,63%
